"COMID","JAN_Q_NORM","FEB_Q_NORM","MARCH_Q_NORM","APRIL_Q_NORM","MAY_Q_NORM","JUNE_Q_NORM","JULY_Q_NORM","AUG_Q_NORM","SEPT_Q_NORM","OCT_Q_NORM","NOV_Q_NORM","DEC_Q_NORM","LONG_TA_METERS","LAT_TA_METERS","TotDASqKM","IN_HUC12","AREA_ID"
8241236,2.09793470046356,2.09059093923955,1.96480243928552,1.38106683545799,0.652183848238769,0.307494926383397,0.116394870564331,0.0613058594967838,0.0603925984862671,0.272221822039731,0.917033268892902,1.92370246014091,-297719.9688,344057.0625,77.4693,180102111204,23670
4441618,2.41209694133809,2.27474446226217,2.01283741125861,1.19055988362347,0.519397727541762,0.240851923409824,0.0904277056499256,0.0428468465210833,0.0408438807448125,0.178084637369668,0.904355302144105,2.11590561575957,-301350.5,378566.125,109.0395,180102090801,23680
8307058,2.78781937556043,2.60207926098683,2.0708162589588,1.08507183917916,0.454186363540847,0.164118246144223,0.0495119549560369,0.0196773227991214,0.0480451850347233,0.0856046948554502,0.476527669992597,2.0680804269211,-283581.125,155723.6563,40.887,180101030402,23690
2706853,2.77208612676304,2.47315875830824,1.94552049600558,1.08574982598183,0.447702105927278,0.169731895214527,0.0474692088784702,0.0185552502949753,0.0225577959971887,0.118297821059203,0.641856278639877,2.14019264417258,-286895.25,234208.8438,63.1008,180101050103,23700
8244332,1.66775019919607,1.82414924146002,1.71845494216971,1.73476436953655,1.52637693819416,0.887815923712332,0.325819207562064,0.125913008032652,0.0924777712735604,0.196028375861556,0.587355278299072,1.18829130295329,-267440,320001.875,394.4772,180102110905,23710
8258731,1.77678583297653,1.81295497307088,1.64877456717336,1.6367422903324,1.38818634171392,0.79236027993058,0.279550322316381,0.127665674087382,0.12258387217014,0.231188942292364,0.691457775470423,1.4067551887962,-260346.7656,367949.6563,378.6624,180102100207,23720
8276453,2.99467158113449,2.96661498691462,1.94270123675424,0.984518473347444,0.300611364996804,0.0912390454648005,0.0298293675816927,0.0134861850877451,0.011674680271168,0.0793707585930154,0.494397807850251,2.00312839813335,-268643.5625,89511.22656,247.446,180101100504,23730
8296455,2.56214885821209,2.44853491429307,1.88518097208552,1.34323497678176,0.804785135543794,0.293788900450246,0.0798906294328738,0.0285817207514129,0.0240058923556231,0.10761451624719,0.495083422504233,1.81199547680494,-267599.375,201777.3906,1103.7816,180101040502,23740
8294653,2.19869001771224,2.38136290596133,1.71816148360164,1.2854201189554,0.97944791205553,0.579923813633391,0.15875667115065,0.0579374622841495,0.0420163977193244,0.120492479033228,0.663883713042671,1.76429527500868,-258017.1719,221454.3906,371.1987,180101040206,23750
17682686,2.46345317433507,2.77516036628867,2.28378503267178,1.34253291122187,0.467119400859335,0.259417899915483,0.156703314686798,0.102356450903535,0.0853832705766819,0.138033684982696,0.362135708491782,1.39562015476587,-198803.9844,-92139.625,61.9569,180500060301,23760
2495658,2.51612028716708,2.41266757044645,1.94194909186145,1.31671399817475,0.657261915727707,0.265872275382746,0.08887998691667,0.0510506064400504,0.0592242418791302,0.176046800642552,0.632282252956501,1.72918023607803,-186268.7344,281947.3438,1113.0534,180201510403,23770
2790291,3.11411686225921,3.36984457083358,2.40657782189578,1.22504074251031,0.337541893581915,0.0842016917708299,0.0113616661148558,0,0,0.0751543960419573,0.100551330982473,1.00613611136708,-169749.6875,23.2736816,8.2503,180500010301,23780
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109586.125,2210.12793,NA,180400030504,23790
948020581,2.66630609652572,2.93598878769555,2.50697672994469,1.28912909463071,0.538697329183664,0.225977642938036,0.0724371143408804,0.0765042258733225,0.10942666549451,0.116902163864574,0.298958387226144,1.09235531468239,-101845.6484,90118.8125,61.6923,180201110101,23800
8037487,2.10439406938004,2.29284491230623,1.61245306822755,0.945263789443264,1.27193861738373,0.633035999086328,0.269955437486992,0.197036950017508,0.314624640805742,0.291233700979976,0.653505430132662,1.3903959639569,-95549.17188,182382.6875,11.3346,180201230603,23810
16605757,2.10997956453273,4.03911439225238,2.47399987893077,1.5165218094844,0.368712147603402,0.13200475104403,0.044042107674642,0.0131896786292098,0.0295632226881663,0.0322988841222318,0.185765867637045,0.634782330405988,-73516.36719,-166250.5625,112.851,180400140102,23820
2823752,2.42316684406155,2.80317650983535,2.34230380032792,1.5556986749828,0.530964368428291,0.169257032450915,0.105720840361023,0.177799004109604,0.364233136556416,0.0633775549700498,0.387097451637385,0.796308553835294,-66388.07031,-35036.17188,390.6972,180400091307,23830
17056220,2.82731382464772,2.63345657898056,2.40028085141465,1.28469087555092,0.448055865087545,0.19831100583654,0.110394217218267,0.0197251984914719,0.0210680961822534,0.0914291752415967,0.434054849645487,1.44361570813587,-68702.35938,51806.48828,101.2113,180400120603,23840
14992483,1.48768639497658,1.60469274470085,1.7969391801309,1.91542426379816,1.89839467209423,0.952368950489015,0.275960215379441,0.143121325548313,0.0904947279887081,0.138737702853832,0.43235633731501,1.18419417517439,-49608.36328,125650.9766,93.87,180201280401,23850
8058407,1.06270085691113,1.15047878626559,1.24274935785691,1.76488806995583,2.97472293715928,1.61397231817076,0.37919829630291,0.131626549084747,0.0888042549100122,0.150292489277316,0.417464201879474,0.905404164839112,-61896.67578,171047.7813,366.0291,180201250203,23860
8027162,1.22977303089197,1.75258786812455,1.75248016274314,1.8324733295371,1.90623858347195,1.12829961030316,0.395111040166131,0.184856685744632,0.137167618026852,0.250568403637129,0.413800008881274,0.754672771825064,-62002.40234,231600.4219,41.4954,180201220601,23870
20292887,0.864724844528753,1.17974459330765,1.11484961200911,1.61370426817977,2.11941901675695,1.81631244839327,0.691279024319971,0.449872757079137,0.319013860937056,0.397828272210836,0.527820209646404,0.663866400024333,-73594.39063,293777.2813,585.9207,180800030301,23880
2557253,1.1244688803751,1.32457092295226,1.04244390330932,0.867363396215049,1.6099560683266,0.989988409974953,0.787696158103537,0.930260052328284,0.516247423194074,0.694932064810694,1.10385548732129,0.941962150250481,-66074.85938,418394.1875,467.73,180102040105,23890
17647997,2.57204482423599,3.57312969563824,2.91656907462499,1.28119499023354,0.37515526356927,0.147316857162125,0.0389838614715791,0.0141592997597272,0.0243293123597129,0.0433515863074897,0.123057562055973,0.43499046218483,-47917.60547,-246186.625,58.4019,180600040406,23900
17136726,2.23935853378981,4.37542716773569,2.54916455946467,1.06309364765341,0.285816118195319,0.0668293337029827,0.0186936476445914,0,0.020187746091373,0.039915787102849,0.173818707980345,0.749044347802607,-43066.85547,-164149.5313,21.3246,180300090903,23910
14981468,0.583396976164643,0.684495469697714,1.03880018789072,2.01585459575021,3.70433381684593,2.20643727161898,0.456257959264516,0.10968522159795,0.0607237495450376,0.102968233081752,0.345380884371945,0.546853669842169,-23545.56836,100605.5,55.1421,180201290201,23920
8063915,0.807688180410141,0.701899871113261,0.870302179039852,1.88150107265722,3.50092694835758,2.10624316438196,0.492492902168369,0.115900029642151,0.128912795411002,0.162814084998494,0.39358561083608,0.733132963291614,-38943.33984,145991.8438,152.0973,180201250602,23930
7918087,0.76233948347894,0.895488257867659,1.11924439720633,1.50404911948563,2.27728630828732,1.38080969800744,0.668379412047201,0.655750347666179,0.459525212025735,0.498306066326471,0.781722110723911,0.825786449303123,-22013.44531,425347.125,96.2946,180200010304,23940
17159456,0.818176751534195,1.06554804028938,1.18728329927619,1.54606886812133,1.96665477611569,1.71370941700036,0.979053970963698,0.570277059267791,0.45492017488539,0.374852567607989,0.411288002597545,0.601847390989608,8321.867188,-199314.625,5650.443,180300120704,23950
17081909,1.04102998670439,1.13537318553486,1.44330786114158,2.15351099629683,2.80097781421362,1.54348981179305,0.344864189651952,0.111426440234727,0.102040222988492,0.0893751713775384,0.269000786633137,0.716753084616069,19224.42969,-22704.98438,123.0579,180400090701,23960
10744456,0.489417507550196,0.496652469614842,0.615289119982485,0.917225874154243,2.19123529397784,3.00911885548989,1.73702247369082,0.670283348385217,0.401960729062165,0.361267596499435,0.398901350908586,0.45716936675292,46385.54297,34121.81641,166.221,160503020107,23970
17170090,2.20477725852293,1.81456872125355,1.24455724212298,0.293700647275887,0.489964965820195,0.64659653438745,0.478939987078996,1.03141993524048,2.38858048888693,0.0623835820280252,0.933160966502599,0.413347530996591,75985.10156,-297631.1875,24.2919,180300030111,23980
17116197,0.417004126360052,0.432903797645858,0.677141792131332,1.5062531141708,3.37747332441272,2.99631761743425,1.3026593371301,0.248720071006937,0.120476292376578,0.0993987163547317,0.184863992435424,0.283535240716898,65287.47266,-90535.98438,215.2377,180400060904,23990
22058623,0.363484975829429,0.39072629233057,0.510466040391098,1.02241047816129,2.39182510063671,3.20840226364033,1.82820956424998,0.81170288809789,0.386249263208814,0.152839787817397,0.224457612977488,0.320231738769584,106261,-135348.4219,1232.7264,180300100404,24000
14945692,1.20966394969646,1.90148332519654,1.80538901555388,1.20474782638604,1.45278136859214,1.0844208079868,0.692511570560767,0.536563758617441,0.148926130500979,0.178568032659758,0.623733079187007,0.95655456572015,135910.7344,-321098.4375,42.6933,180300030201,24010
20277761,0.319003225605169,0.328564706133943,0.312506776677818,0.642289324192477,1.61524732497981,3.85601910494436,2.01084084828488,0.750932435056735,0.743165717770648,0.45406041193183,0.337177381857702,0.372635522876202,131532.6875,-83189.24219,269.6841,180901020603,24020
17574469,1.83281210903283,2.84377595471421,2.78862947565986,1.39422286246816,0.554397721896111,0.240234580574048,0.102385044009,0.0774450156080023,0.0524113440845222,0.0898990784661999,0.48265647709194,1.13300513591585,162656.375,-396301.5,311.2533,180701020105,24030
22556306,2.4541517136183,4.09994538940983,2.22829822977595,0.783530964928098,0.389740523044104,0.191516587480014,0.0766868429777608,0.121593094724656,0.250366467299409,0.0844240609748356,0.330933477243448,0.651202636546436,209318.0938,-437717.0625,53.8074,180702030702,24040
22676690,3.15119459009587,3.35301340395678,1.81186415857398,0.450685529286033,0.146025331619131,0.13912205403549,0.195338416278224,0.695160042416434,0.282108554551642,0.0979950675622766,0.995264614878386,0.409056474204096,214040.2813,-331565.9375,56.43,180902062108,24050
20270239,0.875036523422986,1.02251267213962,1.19361382882384,1.37109707544948,1.10467110617999,0.820790820193654,0.967398228155111,0.848481602430861,0.675895500375604,1.06213881300567,0.887757095959566,0.941180346217132,181090.4063,-204191.0469,6294.4515,180901030503,24060
20260847,0.956932331539161,1.24473873760596,1.59345944462337,0.744485934557675,0.9133752827592,0.951814667818726,1.25029801606654,1.25076849265327,0.56545092842356,0.708352801666995,0.632289595745163,0.867368893998496,184662.6875,-112027.8906,75.2103,180902010601,24070
22532970,2.56806661476779,3.38711657188537,2.48189753161127,0.929532484436509,0.275110845073895,0.121104690992166,0.101986791409659,0.156259188613526,0.125494618052898,0.175825314689955,0.452741312759303,0.858105853879632,271782.1563,-472910.6563,208.6614,180702020302,24080
20206614,0.563442113828651,2.38417976637741,1.58880130428398,0.299833266295307,0.145550571338443,0.175970320897574,0.501994812903089,4.18197320670476,0.355998077779214,0.163036459437324,1.33185221622146,0.276077918300738,241878,-252258.7344,237.2913,180902051306,24090
22592525,2.02537360892328,2.66804098503364,2.62155935796927,1.1663507775852,0.431997996495363,0.230372953708998,0.246023599341886,0.281385427782382,0.226083636185754,0.16123324081206,0.334132828617497,1.12836680075654,324500.0313,-486818.4063,75.9969,181002010201,24100
20225825,1.05915006390353,1.68591169004209,2.58269073803767,0.644293426469533,0.397326912750743,0.429622291337895,0.713492365991106,1.423991211093,0.515482057271546,0.955991071032838,0.318306479074685,0.940971180263248,301099.4063,-194123.5469,135.9009,180902030701,24110
20228885,2.13641511356128,1.30931476017845,2.17782467530752,0.340413953575805,0.112578877532196,0.28800807529445,0.505556273326529,1.94157858848725,0.344627421817952,0.607925753280456,1.02904372094234,1.11709017904086,345683.125,-253305.5156,127.9125,180902031303,24120
12085459,2.57477591374171,1.64067584674065,2.2430306706191,0.355456702751882,0.124692167223918,0.246668563756748,0.55515521148668,1.32118299817772,0.35900113480571,0.226184170027507,1.16829837577991,1.00283357516699,350191.9688,-203571.3906,495.1269,160600150301,24130
22603407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408996.4688,-579478.0625,1964.385,181002041101,24140
22634768,0.665269722146395,1.38457859017539,0.721844720616106,0.120636542289243,0.701173743134171,0.414243011905981,1.39069378352891,3.00311229824907,0.777310429696713,1.9885550699662,0.185169953483664,0.452351967984678,416258.25,-459008.1563,123.7743,181001004902,24150
22598443,1.05414441509161,1.4416137185014,0.815260339375307,0.142103566179818,0.518064303429919,0.476651694973368,0.972011225726072,2.93247830486,0.607622305211068,1.81882277289423,0.438857902705691,0.540623335401438,428890.4063,-502881.0625,88.4007,181002041306,24160
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433701.0938,-386688.1875,NA,181001003704,24170
10001060,1.12257175113933,1.37866831062521,0.711769379052904,0.125853206974355,0.49966284615323,0.495531920747589,1.55179549132726,2.87385514711057,0.735785098376346,1.47321485727029,0.464610803382469,0.471978025190316,476483.4688,-456476.6563,92.2347,150301040501,24180
10018420,1.10000927477586,1.44012180117658,2.67592548695234,0.569488687883905,0.0560906146124255,0.219446421321093,0.72926809850172,1.53221268013949,0.368326136802188,0.688602708961825,1.01387890438028,1.23687674303102,481342.5625,-335826.3125,2614.0095,150301020308,24190
21437223,1.17128083814302,1.40207481349633,2.29109731488071,0.497776043861354,0.299851066658545,0.434349136706571,0.781777062394517,1.8470849893481,0.485140721362481,0.821558914653439,0.576591488509309,1.18582613187939,485660.6563,-341226.5938,40.7799,150301010401,24200
17624017,2.33277505000821,3.74742659596403,2.52105370665505,0.970254844267207,0.372952218639923,0.249049203201445,0.149661976097533,0.219633283484463,0.112350119762785,0.133756762261568,0.480443017267445,0.363870817035335,-42529.19531,-343779.0313,274.5333,180600080503,24210
2544731,2.75386984450328,2.41380522016827,1.9422757248963,1.03514448484108,0.429182351226403,0.200288077133496,0.0711080524622865,0.0381661997364136,0.0336270513775263,0.138131285188959,0.676697761862033,2.3359670594704,-337810.4375,246310.4688,246.3912,180101070203,24220
8285238,2.83539539783107,2.48427607364839,1.99173083597658,1.0860078486743,0.443121429525631,0.175335214271971,0.0666137148430786,0.0421835921753869,0.0313316194857008,0.126064593542409,0.576912223454452,2.13301717146417,-331881.3125,240323.6563,67.3101,180101060402,24230
23945237,1.83066474145736,1.78020786949452,1.67698319510302,1.28835383222728,1.00721844132631,0.637617714497175,0.206259188173419,0.0977208739645253,0.1013344773069,0.246618576578095,1.09763969391936,1.95692939062126,-301339.3438,441283.5313,41.8923,171003110301,24240
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-280919.8438,124232,NA,180101100404,24250
8303496,2.73858233510524,2.45884581367439,1.95091739535715,1.14168572784616,0.450885432056289,0.18465960999475,0.0449557166296623,0.0169977081197029,0.0170464693011656,0.117651053410634,0.623220228541621,2.15103073794546,-281669.9063,178752.5625,17.4357,180101030505,24260
8241226,1.82322548402023,1.92898307446746,1.76770265634924,1.44256988258557,1.00786058067565,0.641104273163201,0.223522836083046,0.0963990227204691,0.0851170241265051,0.20385396640225,0.87575127836809,1.73242367050028,-285807.5625,346278.4688,97.4646,180102111001,24270
3880320,2.99758998706671,3.00744815361128,2.02233471622096,1.13905725205155,0.366581248586214,0.139177529919108,0.0624410940421808,0.0365873773863355,0.0310420967537488,0.128192158829863,0.464650436559097,1.49387781080911,-253044.1563,37784.99219,98.0964,180500050302,24280
8271505,2.9553361542799,2.89037756247404,1.91676215422515,1.03522950186616,0.331383325359867,0.113003530935996,0.0490304413640616,0.029546411953088,0.0240248480738234,0.0936283810112902,0.519628735963121,1.93198315874362,-255066.8594,76145.60156,335.8287,180101100507,24290
8297669,2.50242524331078,2.1948170182252,1.67433248626871,1.2177133101374,1.05220772114682,0.518258108829101,0.161307744775002,0.0578177451012748,0.0416568826696771,0.107473026360175,0.539548672627056,1.71729745188557,-242528.5156,180812.4531,34.3809,180101040101,24300
1670469,3.08094529068588,3.16330357292061,2.00045808786996,0.946686137014206,0.285915894485797,0.118485806250614,0.0515904956585648,0.0289556500420034,0.0289438534540871,0.105019959745441,0.450096787452604,1.80301333659441,-230375.625,14643.53223,21.591,180500020603,24310
8016029,3.06761718093222,3.27658311433681,2.24046670805365,1.00230359646043,0.306221597625139,0.0905361027234501,0.0274407124885483,0.0116811340352728,0.0134086621183941,0.0862235806713064,0.325108867358035,1.39503326122765,-197941.6563,79428.67188,166.7835,180201620102,24320
8009301,2.97069201253349,3.27682026525056,2.19079184666992,0.994997387854659,0.314202999993006,0.100870939119572,0.0305949560039728,0.0127211171505814,0.0144963443857526,0.0774808894081905,0.328338544412758,1.47203912743536,-205464.1875,98779.71875,49.68,180201160603,24330
2849901,3.53761560727759,3.36827800875978,2.17727071391433,0.822306811649783,0.270388275407366,0.0772567493911613,0.0299962679906101,0.0305988626728149,0.0402114095570866,0.0642538950190435,0.199419179961824,1.13405844923685,-196239.5,119728.3672,47.8089,180201040702,24340
948020706,3.11763331513422,3.57601369457279,1.91261558274356,0.870256931310241,0.368946118335824,0.135560801883105,0.101015300401744,0.113742107730866,0.185463942975321,0.071354786621484,0.305507255314461,1.03556414812627,-198476.8906,183514.75,131.8464,180201040302,24350
7965057,1.93871943644042,2.48901740063889,2.04145593972303,1.44801260755187,0.70344646580534,0.42053655063353,0.138800999396898,0.084033264397867,0.0944588089035833,0.186551557412208,0.717207556889387,1.66772279637747,-193691.1719,340643.5,56.7954,180200050301,24360
2784675,3.10771804507606,3.13411977950368,2.35260838368867,0.973703954844696,0.331143250692292,0.108119346988531,0.0433444869999505,0.028742733956661,0.0250479150692906,0.0880557065974445,0.290732324752509,1.29132544328062,-189810.2188,29605.89844,61.2981,180500010104,24370
12068132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-165552.5625,247000.1094,327.8574,180201560104,24380
7960919,2.02131642728795,2.54460301475049,2.07692868789761,1.36178881817492,0.68321627003144,0.331568112831669,0.13550579398565,0.0860282185615269,0.0909886750441314,0.179870374085018,0.663707683782517,1.72048412514321,-178436.4844,343299.2813,8.5788,180200040403,24390
17663497,2.88530946696212,3.41254148715209,2.38635594165975,0.994464045694022,0.343253798562291,0.157049147296554,0.0776945687946176,0.0790603202617361,0.0485405533122402,0.0720536320888892,0.266522461775025,1.07313477607471,-160117.2344,-120435.0391,59.9697,180600020804,24400
17661309,3.17048071429431,3.33665331198605,2.27465346676074,0.980785413790959,0.303383629969784,0.11697430288503,0.0703921405015969,0.0927978887135362,0.177320700547333,0.0512973479916982,0.234426746965778,0.898305531686443,-143268.2969,-98705.36719,62.3016,180600020301,24410
7969949,3.07911548073699,3.17327942523136,2.15547395287011,1.12634231288185,0.389071146343279,0.0896113047163788,0.0305365091196871,0.0709097481513115,0.170780104553018,0.0523832405053691,0.368790604650781,1.09355980055846,-137625.0313,137020.3594,7.9209,180201590502,24420
2810111,2.79714578965451,3.40056886377781,2.73452157299177,1.17284149267358,0.302573757171041,0.128576444363043,0.058117951819921,0.0222364019901077,0.0105296991189494,0.035014685104672,0.145269319111032,1.01705375486575,-130142.0313,-68273.76563,42.3954,180500040401,24430
7952414,0.741435605431545,0.682266121022289,0.875323991072553,1.62024970426962,3.46586202207855,2.39427969422299,0.604094769936959,0.164046246072514,0.154335051388158,0.193095916592522,0.385795258780646,0.579335150765825,-112415.3672,277231.8438,86.3388,180200030601,24440
7948220,1.22776865478803,1.24325028859399,1.33102043233154,1.18133322146629,1.62251559663115,0.814603379435569,0.596077101694938,0.840670285558594,0.488852193662895,0.530237425967791,0.79104206615483,1.18746230702021,-112239.2188,327918.5313,248.8248,180200030203,24450
7952244,0.977569419801797,1.09910562210195,1.34491162989333,1.25703310870686,1.75348595517159,0.858412264786279,0.645084502168569,0.831183662716345,0.491265438355328,0.538345598803386,0.764607739296664,1.26428312919642,-117971.4688,320113.3125,16.6869,180200030804,24460
8210641,2.71690014736373,3.51979737691714,2.35135405865855,1.47266950849945,0.436077074397326,0.141264898089449,0.0371768876595545,0.00804712613071405,0.00923974132427984,0.0439857046722812,0.202641397318138,0.800809944352419,-100516.1172,-252185.3906,64.1826,180600050605,24470
8206287,2.17216769099548,3.61878989748883,2.61786333474316,1.46811432136139,0.378092714130463,0.172452595242799,0.0810746202838213,0.0251693624898204,0.0446394180283981,0.0460301281104294,0.220206809009627,0.724686012552394,-79005.64063,-197219.8594,157.8348,180600051002,24480
17664093,3.24782541823559,3.30101581723993,2.26166741898708,1.21614766876804,0.277921259901586,0.118282806045506,0.0579758073526046,0.0220069112230815,0.0255221556425698,0.0384858247939508,0.158867146227748,0.966081709272129,-102710.0938,-143104.4219,208.8288,180600020604,24490
2977704,2.73016063205803,3.0449805885812,2.26651437348374,1.12475209723348,0.450114656853058,0.165158976846575,0.106412742464933,0.19642160773652,0.414660754751962,0.0842375141095048,0.371351524509749,0.784854417981183,-86335.28906,1075.884888,75.9312,180400030301,24500
15024897,1.39452604071565,1.59684569516343,1.64313529549587,2.21834073909356,1.87040886155139,0.767342134048802,0.360423163971333,0.205208396637516,0.147171510277524,0.228956557362081,0.455631453418083,1.05209242618537,-101697.3594,71092.83594,4922.6625,180201110201,24510
7925959,1.16994976055716,1.39633849693188,1.22116517909233,1.33553276768455,1.60796081792454,0.92226663779605,0.668252177007553,0.793623686302923,0.378967046947425,0.604999976590409,0.865369049676875,0.9198852371726,-86502.78906,333373,52.4196,180200021802,24520
2556527,1.13619515604293,1.32479803127947,0.680500010075232,0.801697131354763,1.62821149755818,1.02973837352342,0.797625643114175,0.96685411497033,0.446781560237444,0.748880905747909,1.13295288465717,1.26034339972947,-77342.48438,434157.7813,1241.1261,180102040204,24530
8192913,2.75187815552297,3.59890509972665,2.23398741194996,1.23808682088314,0.419550302062803,0.200377333618852,0.0972567565519613,0.0752870130408018,0.0625703750903329,0.106451971697603,0.211728657469227,0.610047129535588,-62701.42969,-308382.625,211.2327,180600060702,24540
19772151,2.37492706386303,2.82004803803844,1.39178739774237,0.602113278054535,0.404280955065191,0.267899342989913,0.266546647041989,0.552873577667646,1.65911961931772,0.211152292778873,0.875854182320525,0.46879517835752,-55889.16797,-105489.8672,40.1895,180400012005,24550
8058291,0.874529190329307,0.961672386244759,1.15760381222925,1.83540097022601,3.42889695924699,1.82595141064669,0.370988107489306,0.091695479121402,0.0618104310218584,0.126418570246271,0.384104669968952,0.748183620893817,-49680.78906,178996.8594,143.1576,180201250202,24560
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69303.21875,300401.5313,NA,180800030302,24570
17620128,2.50814659968233,3.80220493314257,2.59424038827368,1.18563201725151,0.357156732676204,0.20125049172392,0.101135542029686,0.0775405410446112,0.0712590801930372,0.0864258406422725,0.179265678469995,0.41541607049161,-27393.38672,-362364.1875,172.9269,180600090102,24580
948020342,0.859997731511785,0.825104433662971,1.0711019086675,1.91767745322834,3.4003169625245,1.85398155517711,0.41516426663795,0.17424740176897,0.0852634185111431,0.130333012147885,0.375818323295921,0.784425821268289,-43859.52344,133717.6094,249.9678,180201280103,24590
20310521,0.935497328676441,0.879025832992127,0.60491365435507,0.627779100575609,1.95905209301794,1.34092351442292,0.92708557771334,0.910031847809232,0.723773604842093,0.731300619356589,1.24199899317929,1.0578740838195,-35190.27734,328850,53.1387,180800020207,24600
17136688,0.844046064385641,1.10096637713458,1.29362657462171,1.49434772934634,1.63817432088113,1.51662518467965,0.979344339553106,0.888002626626677,0.459238241016886,0.402653802816902,0.437541244237721,0.647316862962289,-11242.58496,-173713.5938,6305.13,180300090607,24610
21608573,2.46272262939076,2.80111620270194,2.52795125983273,1.61589308925251,0.520592255287641,0.166942351894613,0.0479459242266294,0.018676076467676,0.0178586210352889,0.0578986638102806,0.334365837150242,1.20421214615175,-17565.3125,-33321.51953,105.8553,180400080602,24620
8951236,3.16490315188505,7.40140643668748,1.2105616110678,0,0,0,0,0,0,0,0,0,-189.3251495,294889.25,0.7128,160402030903,24630
948080339,2.67505240051211,2.38804642293307,1.93501474585325,1.03158258486299,0.813214634176146,0.372070030911968,0.199808344601064,0.148090612022199,0.180871540318707,0.321470257034369,0.780104578001214,1.04912216188544,-6813.144043,407676.875,8.8524,180800010106,24640
17635704,1.87348883180708,2.94031601758993,2.551064067541,1.46948388250103,0.404707429421596,0.229680921342095,0.130429045104882,0.0815510802919038,0.0749060067624438,0.108432059045721,0.453296624178277,1.38959353241022,23916.16797,-339592.625,1439.919,180600070209,24650
17168674,1.09239721014318,3.57949839169349,3.3965578158468,1.072462126914,0.169285967751457,0.0534595383357149,0.0388142561233362,0.413668422763539,0.0828486579236152,0.0881512744173149,0.779095138467234,0.95901876539594,18604.5918,-288460.875,45.162,180300121206,24660
17099913,1.60377616650459,2.25160014003199,2.231422327728,2.16247829248863,1.295530699672,0.542634112643494,0.149008602504832,0.108897213269065,0.0326225821175683,0.0762346866472658,0.342234734778339,1.00967626723258,20953.95508,-64207.10547,150.4539,180400010503,24670
17116323,0.765156239629047,0.958651502020576,1.25973034767167,2.13640524038026,3.1999838442066,1.8417440734892,0.380041129377674,0.12355293968221,0.105130423450187,0.10183763258975,0.256692283837534,0.5826342000475,51883.85156,-68019.51563,253.9827,180400060702,24680
10742410,1.14227175972143,1.32616126686408,1.71013606719547,1.76395222171812,1.54023889147961,1.04834323173874,0.786765994765601,0.467470837484844,0.331899331499889,0.355630529734711,0.41516973621058,0.789956292506566,37009.61719,65792.36719,78.0993,160503020205,24690
948030276,1.52539410494481,2.26845193280374,2.51268915839175,1.99670379759955,0.888632952127224,0.472529467227638,0.125612691548497,0.0709749474870152,0.0485107500189877,0.0662110904347514,0.375548147386161,1.27704627864419,86461.20313,-272132.9063,850.7313,180300040306,24700
8914857,0.691575000212268,0.621918682558668,0.646153744212544,0.765285767371503,2.04502066916265,2.6220992379057,1.62442113302287,0.657890424601024,0.467314581778854,0.584793747614166,0.439203599616231,0.513395583160424,68879.10938,39251.19531,22.9437,160503010301,24710
22514850,2.77622666824131,4.1708717814609,2.2028414085891,0.755035060666805,0.27115894290944,0.116900474120346,0.0450544168800316,0.03248138153226,0.0405011962621435,0.0783436238629016,0.502321191766911,0.641139857323981,124532.0938,-423912.75,64.2186,180701050201,24720
948030271,1.40967768453759,2.05232441939012,2.27015229635867,1.29258990281251,1.50068254936252,0.821438032292074,0.47793032940133,0.237426364093713,0.189437132509299,0.307726303709618,0.530753757195596,0.620302158884346,122401.3203,-293702.5938,306.5697,180300030304,24730
14930395,1.05467082601227,1.42530640056145,1.7284735193304,1.8841118765722,1.86048514928362,1.30355040283915,0.523867958395661,0.361291636366914,0.175843797153879,0.219391146204794,0.325995416374637,0.784635701541023,106609.2266,-202117.8281,537.0003,180300060204,24740
20286710,0.764938459229786,1.15879306950276,1.26036314039994,1.36469020829781,2.04161973366124,2.10974125257554,0.814473965599189,0.478383039066933,0.330120285225841,0.332917599178909,0.47632999466518,0.764284112696984,107266.2344,8011.298828,52.1649,180901010201,24750
948091238,2.43530926286705,3.38328405338946,1.63150502252146,0.619067702218742,0.290248942545372,0.239326704457296,0.248599187627493,0.494596989453318,1.27627453909679,0.0829657507104248,0.581043490797376,0.484027369907541,161970.4375,-354385.6563,46.4418,180902062403,24760
14944352,1.25841526149274,1.92671148177652,1.89041410713943,1.38403010865407,1.74993329779404,1.00446715225467,0.607708558826881,0.345550772850067,0.105465984569067,0.16377814360627,0.61418879298351,0.601556447759668,143041.4688,-288948.1563,69.0768,180300030301,24770
22059261,0.329095263149072,0.306696849531026,0.395258061175167,0.86829350455906,1.88301423073635,3.40181802902638,2.01869791789832,1.11221591607819,0.55998678000484,0.178539737161623,0.250017860007277,0.310541666029409,126667.0313,-151215.375,41.8671,180300100101,24780
